Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url
1741343,HEART,0.3,VS2,F,VG,VG,GD,N,4.06-4.77×2.65,962.71,https://capitalwholesalediamonds.com/product/0-3-ct-heart-218/
1751882,HEART,0.29,VS2,F,EX,EX,GD,N,3.96-4.66×2.80,962.89,https://capitalwholesalediamonds.com/product/0-29-ct-heart-12/
1775320,HEART,0.31,SI1,G,EX,EX,VG,N,4.30-4.68×2.62,963.05,https://capitalwholesalediamonds.com/product/0-31-ct-heart-115/
1795909,HEART,0.31,SI1,G,EX,VG,VG,N,4.03-4.78×2.74,964.08,https://capitalwholesalediamonds.com/product/0-31-ct-heart-110/
1769677,HEART,0.3,SI1,F,EX,EX,VG,N,4.06-4.69×2.78,964.65,https://capitalwholesalediamonds.com/product/0-3-ct-heart-237/
1771373,HEART,0.3,SI1,F,EX,EX,VG,N,4.06-4.70×2.77,964.65,https://capitalwholesalediamonds.com/product/0-3-ct-heart-238/
1758234,HEART,0.3,VS2,H,EX,VG,GD,N,4.00-4.71×2.78,964.65,https://capitalwholesalediamonds.com/product/0-3-ct-heart-363/
1785289,HEART,0.31,SI1,G,VG,EX,VG,N,3.95-4.76×2.88,965.11,https://capitalwholesalediamonds.com/product/0-31-ct-heart-113/
1786580,HEART,0.31,SI1,G,EX,VG,GD,N,4.16-4.73×2.74,965.11,https://capitalwholesalediamonds.com/product/0-31-ct-heart-117/
1785292,HEART,0.3,SI1,G,EX,VG,VG,N,3.94-4.71×2.77,965.68,https://capitalwholesalediamonds.com/product/0-3-ct-heart-332/
1767969,HEART,0.3,SI1,D,VG,EX,VG,N,4.31-4.69×2.67,966.24,https://capitalwholesalediamonds.com/product/0-3-ct-heart-517/
1787963,HEART,0.3,VS2,H,VG,VG,GD,N,4.16-4.74×2.66,966.71,https://capitalwholesalediamonds.com/product/0-3-ct-heart-362/
1787933,HEART,0.34,VS1,G,EX,EX,GD,N,4.33-4.85×2.73,967.27,https://capitalwholesalediamonds.com/product/0-34-ct-heart-21/
1781399,HEART,0.39,SI1,G,GD,EX,VG,N,4.65-4.93×2.68,967.49,https://capitalwholesalediamonds.com/product/0-39-ct-heart-4/
1778568,HEART,0.3,VS2,H,EX,VG,GD,N,3.99-4.68×2.68,967.69,https://capitalwholesalediamonds.com/product/0-3-ct-heart-355/
1626364,HEART,0.5,SI1,L,EX,EX,VG,M,4.83-5.61×3.30,968.24,https://capitalwholesalediamonds.com/product/0-5-ct-heart-101/
1800036,HEART,0.35,SI1,D,GD,VG,GD,N,4.59-4.88×2.69,969.18,https://capitalwholesalediamonds.com/product/0-35-ct-heart-22/
1800793,HEART,0.29,VS1,E,VG,EX,GD,M,3.82-4.60×2.75,969.25,https://capitalwholesalediamonds.com/product/0-29-ct-heart-2/
1787970,HEART,0.3,SI1,E,VG,EX,VG,N,4.26-4.65×2.72,969.76,https://capitalwholesalediamonds.com/product/0-3-ct-heart-126/
1785286,HEART,0.3,SI1,E,VG,VG,GD,N,3.94-4.73×2.62,969.76,https://capitalwholesalediamonds.com/product/0-3-ct-heart-131/
1793188,HEART,0.3,VS1,H,VG,EX,GD,F,3.91-4.66×2.76,969.76,https://capitalwholesalediamonds.com/product/0-3-ct-heart-347/
1778571,HEART,0.32,SI1,G,EX,EX,VG,N,4.19-4.80×2.81,970.20,https://capitalwholesalediamonds.com/product/0-32-ct-heart-73/
1595077,HEART,0.5,SI1,L,VG,VG,VG,F,4.62-5.55×3.09,970.83,https://capitalwholesalediamonds.com/product/0-5-ct-heart-103/
1785242,HEART,0.3,VS1,D,VG,VG,GD,M,4.11-4.66×2.64,971.75,https://capitalwholesalediamonds.com/product/0-3-ct-heart-463/
1800039,HEART,0.3,SI1,D,GD,EX,VG,N,3.93-4.64×2.58,971.75,https://capitalwholesalediamonds.com/product/0-3-ct-heart-514/
1795876,HEART,0.32,VS1,I,EX,VG,VG,F,4.05-4.75×2.74,972.43,https://capitalwholesalediamonds.com/product/0-32-ct-heart-83/
1771378,HEART,0.32,SI1,G,EX,VG,VG,N,4.26-4.74×2.66,972.92,https://capitalwholesalediamonds.com/product/0-32-ct-heart-72/
1793209,HEART,0.33,SI1,F,EX,VG,GD,N,4.23-4.66×2.81,973.27,https://capitalwholesalediamonds.com/product/0-33-ct-heart-27/
1773524,HEART,0.31,VS2,E,VG,VG,GD,M,4.24-4.76×2.72,973.51,https://capitalwholesalediamonds.com/product/0-31-ct-heart-30/
1756509,HEART,0.34,SI1,D,EX,EX,VG,N,4.38-4.76×2.73,973.52,https://capitalwholesalediamonds.com/product/0-34-ct-heart-46/
1787964,HEART,0.3,VS2,H,VG,EX,GD,N,4.00-4.60×2.69,973.78,https://capitalwholesalediamonds.com/product/0-3-ct-heart-361/
1800042,HEART,0.3,SI1,E,VG,EX,VG,N,3.88-4.64×2.74,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-112/
1795905,HEART,0.3,SI1,E,VG,VG,VG,N,4.02-4.67×2.78,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-114/
1800043,HEART,0.3,SI1,E,VG,EX,VG,N,4.16-4.79×2.64,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-117/
1800783,HEART,0.3,SI1,E,EX,VG,VG,F,4.32-4.62×2.61,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-128/
1800045,HEART,0.3,SI1,E,EX,EX,VG,N,4.15-4.68×2.65,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-132/
1800032,HEART,0.3,VS2,G,GD,VG,GD,N,3.98-4.70×2.61,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-300/
1791777,HEART,0.4,VS2,J,VG,EX,GD,F,4.45-5.07×3.03,974.83,https://capitalwholesalediamonds.com/product/0-4-ct-heart-206/
1785260,HEART,0.3,VS1,G,VG,GD,GD,F,3.85-4.63×2.77,975.81,https://capitalwholesalediamonds.com/product/0-3-ct-heart-284/
1490932,HEART,0.27,VVS2,G,EX,VG,VG,N,3.94-4.46×2.64,975.86,https://capitalwholesalediamonds.com/product/0-27-ct-heart/
1785261,HEART,0.39,VS1,H,GD,VG,GD,M,4.69-5.00×2.69,976.75,https://capitalwholesalediamonds.com/product/0-39-ct-heart-5/
1791800,HEART,0.3,VS2,G,GD,VG,VG,N,4.18-4.63×2.55,977.39,https://capitalwholesalediamonds.com/product/0-3-ct-heart-301/
1800049,HEART,0.3,SI1,G,VG,EX,VG,N,3.84-4.60×2.72,978.37,https://capitalwholesalediamonds.com/product/0-3-ct-heart-320/
1800782,HEART,0.31,SI1,E,EX,EX,VG,F,4.23-4.69×2.62,979.25,https://capitalwholesalediamonds.com/product/0-31-ct-heart-36/
1789920,HEART,0.33,VS1,I,EX,EX,VG,F,4.23-4.95×2.89,979.42,https://capitalwholesalediamonds.com/product/0-33-ct-heart-53/
1787960,HEART,0.31,VS2,H,VG,VG,GD,N,3.96-4.76×2.87,979.81,https://capitalwholesalediamonds.com/product/0-31-ct-heart-128/
1775313,HEART,0.3,SI1,D,VG,EX,VG,N,3.95-4.61×2.78,979.95,https://capitalwholesalediamonds.com/product/0-3-ct-heart-511/
1785287,HEART,0.3,SI1,F,EX,EX,VG,N,4.08-4.68×2.73,981.38,https://capitalwholesalediamonds.com/product/0-3-ct-heart-226/
1785288,HEART,0.3,SI1,F,EX,EX,VG,N,4.20-4.74×2.66,981.38,https://capitalwholesalediamonds.com/product/0-3-ct-heart-227/
1777480,HEART,0.3,VVS1,H,EX,EX,GD,N,4.16-4.54×2.66,983.93,https://capitalwholesalediamonds.com/product/0-3-ct-heart-339/
1787967,HEART,0.3,SI1,D,VG,EX,VG,N,3.93-4.58×2.76,984.43,https://capitalwholesalediamonds.com/product/0-3-ct-heart-519/
1781400,HEART,0.39,SI1,G,VG,EX,VG,F,4.61-5.19×2.89,984.66,https://capitalwholesalediamonds.com/product/0-39-ct-heart-3/
1787957,HEART,0.3,VS2,G,VG,EX,GD,N,3.89-4.68×2.82,985.51,https://capitalwholesalediamonds.com/product/0-3-ct-heart-308/
1795896,HEART,0.31,VS2,H,EX,EX,GD,F,4.24-4.68×2.67,985.54,https://capitalwholesalediamonds.com/product/0-31-ct-heart-126/
1800776,HEART,0.37,VS2,I,EX,EX,VG,F,4.45-5.02×2.82,985.86,https://capitalwholesalediamonds.com/product/0-37-ct-heart-2/
1773518,HEART,0.3,VVS2,H,EX,VG,GD,F,4.06-4.64×2.75,985.98,https://capitalwholesalediamonds.com/product/0-3-ct-heart-341/
1789944,HEART,0.32,SI1,H,EX,EX,VG,N,4.09-4.83×2.82,986.98,https://capitalwholesalediamonds.com/product/0-32-ct-heart-80/
1797324,HEART,0.3,VS2,H,VG,EX,GD,N,4.31-4.57×2.53,987.01,https://capitalwholesalediamonds.com/product/0-3-ct-heart-358/
1793196,HEART,0.3,VS2,E,VG,EX,GD,F,4.25-4.61×2.58,987.50,https://capitalwholesalediamonds.com/product/0-3-ct-heart-111/
1795902,HEART,0.31,SI1,E,EX,VG,VG,F,4.07-4.62×2.66,987.64,https://capitalwholesalediamonds.com/product/0-31-ct-heart-40/
1799975,HEART,0.4,SI2,G,GD,EX,GD,N,4.34-4.80×3.00,987.70,https://capitalwholesalediamonds.com/product/0-4-ct-heart-153/
1772586,HEART,0.3,VS1,G,VG,EX,GD,F,3.94-4.73×2.65,988.04,https://capitalwholesalediamonds.com/product/0-3-ct-heart-271/
1762901,HEART,0.5,SI1,L,VG,EX,VG,F,4.65-5.48×3.27,988.68,https://capitalwholesalediamonds.com/product/0-5-ct-heart-371/
1787961,HEART,0.3,VS2,H,EX,VG,GD,N,3.92-4.64×2.76,988.99,https://capitalwholesalediamonds.com/product/0-3-ct-heart-356/
1800780,HEART,0.3,SI1,D,VG,VG,VG,N,4.23-4.59×2.55,988.99,https://capitalwholesalediamonds.com/product/0-3-ct-heart-532/
1769668,HEART,0.32,VS2,H,EX,EX,VG,N,4.13-4.91×2.75,989.71,https://capitalwholesalediamonds.com/product/0-32-ct-heart-78/
1795904,HEART,0.3,SI1,E,VG,EX,VG,N,4.01-4.62×2.59,990.53,https://capitalwholesalediamonds.com/product/0-3-ct-heart-130/
1795894,HEART,0.3,VS2,G,VG,EX,VG,M,4.13-4.65×2.61,990.53,https://capitalwholesalediamonds.com/product/0-3-ct-heart-303/
1800786,HEART,0.3,SI1,G,EX,EX,VG,N,4.09-4.67×2.61,992.57,https://capitalwholesalediamonds.com/product/0-3-ct-heart-328/
1787926,HEART,0.31,VS1,D,EX,EX,GD,ST,4.15-4.74×2.82,992.88,https://capitalwholesalediamonds.com/product/0-31-ct-heart-168/
1793187,HEART,0.3,VS1,H,EX,VG,VG,N,3.99-4.74×2.70,993.04,https://capitalwholesalediamonds.com/product/0-3-ct-heart-352/
1785293,HEART,0.32,SI1,H,EX,VG,VG,N,4.25-4.81×2.74,993.52,https://capitalwholesalediamonds.com/product/0-32-ct-heart-81/
1752963,HEART,0.29,VS2,E,VG,VG,GD,F,4.31-4.59×2.52,993.74,https://capitalwholesalediamonds.com/product/0-29-ct-heart-5/
1789123,HEART,0.31,SI1,G,EX,EX,VG,N,4.08-4.65×2.76,993.94,https://capitalwholesalediamonds.com/product/0-31-ct-heart-111/
1791132,HEART,0.31,SI1,G,EX,EX,VG,N,4.17-4.69×2.76,993.94,https://capitalwholesalediamonds.com/product/0-31-ct-heart-114/
1626363,HEART,0.5,SI1,L,EX,EX,VG,F,4.84-5.47×3.16,994.18,https://capitalwholesalediamonds.com/product/0-5-ct-heart-104/
1793203,HEART,0.31,VS2,H,VG,VG,GD,N,4.39-4.67×2.57,994.97,https://capitalwholesalediamonds.com/product/0-31-ct-heart-127/
1762933,HEART,0.3,VS2,G,EX,VG,VG,N,4.39-4.63×2.55,996.61,https://capitalwholesalediamonds.com/product/0-3-ct-heart-311/
1800775,HEART,0.34,VS2,H,GD,VG,GD,N,4.21-4.83×2.94,997.69,https://capitalwholesalediamonds.com/product/0-34-ct-heart-29/
1795875,HEART,0.3,VS1,H,EX,EX,GD,F,3.88-4.59×2.73,998.15,https://capitalwholesalediamonds.com/product/0-3-ct-heart-351/
1794487,HEART,0.32,VVS1,I,EX,EX,VG,N,4.34-4.74×2.76,998.32,https://capitalwholesalediamonds.com/product/0-32-ct-heart-82/
1793205,HEART,0.31,SI1,E,EX,VG,VG,N,4.13-4.67×2.62,998.71,https://capitalwholesalediamonds.com/product/0-31-ct-heart-39/
1800750,HEART,0.33,VS1,I,EX,VG,GD,F,4.25-4.71×2.64,999.50,https://capitalwholesalediamonds.com/product/0-33-ct-heart-54/
1789121,HEART,0.31,VS2,E,EX,EX,VG,N,3.98-4.73×2.81,999.72,https://capitalwholesalediamonds.com/product/0-31-ct-heart-29/
1771363,HEART,0.35,SI1,D,EX,VG,GD,N,4.16-4.96×2.94,"1,000.56",https://capitalwholesalediamonds.com/product/0-35-ct-heart-24/
1787955,HEART,0.3,VS2,F,EX,VG,GD,N,4.03-4.65×2.63,"1,000.72",https://capitalwholesalediamonds.com/product/0-3-ct-heart-210/
1787966,HEART,0.3,SI1,D,EX,EX,GD,N,4.08-4.70×2.79,"1,000.72",https://capitalwholesalediamonds.com/product/0-3-ct-heart-528/
1787896,HEART,0.4,VS1,J,GD,EX,VG,M,4.32-5.00×3.06,"1,001.16",https://capitalwholesalediamonds.com/product/0-4-ct-heart-205/
1793210,HEART,0.31,SI1,F,EX,EX,VG,N,4.03-4.68×2.76,"1,002.83",https://capitalwholesalediamonds.com/product/0-31-ct-heart-81/
1783872,HEART,0.31,SI1,F,EX,EX,VG,N,4.04-4.79×2.80,"1,002.83",https://capitalwholesalediamonds.com/product/0-31-ct-heart-84/
1756504,HEART,0.3,VS2,F,EX,EX,GD,N,4.24-4.65×2.62,"1,003.72",https://capitalwholesalediamonds.com/product/0-3-ct-heart-213/
1756482,HEART,0.42,SI2,I,EX,EX,VG,N,4.58-5.09×2.87,"1,003.83",https://capitalwholesalediamonds.com/product/0-42-ct-heart-21/
1761706,HEART,0.3,VS2,G,EX,GD,EX,N,4.10-4.78×2.68,"1,004.23",https://capitalwholesalediamonds.com/product/0-3-ct-heart-314/
1783855,HEART,0.3,VS2,E,VG,EX,GD,N,3.88-4.65×2.81,"1,004.74",https://capitalwholesalediamonds.com/product/0-3-ct-heart-95/
1789928,HEART,0.3,VS2,E,VG,VG,GD,N,4.04-4.62×2.78,"1,004.74",https://capitalwholesalediamonds.com/product/0-3-ct-heart-110/
1800749,HEART,0.3,VS1,G,GD,VG,GD,N,4.35-4.58×2.56,"1,005.80",https://capitalwholesalediamonds.com/product/0-3-ct-heart-286/
1795893,HEART,0.3,VS2,G,VG,VG,GD,N,4.33-4.65×2.57,"1,006.26",https://capitalwholesalediamonds.com/product/0-3-ct-heart-297/
1800774,HEART,0.3,VS2,G,VG,VG,GD,N,4.16-4.50×2.68,"1,006.26",https://capitalwholesalediamonds.com/product/0-3-ct-heart-307/
1794508,HEART,0.32,SI1,F,EX,VG,VG,N,4.11-4.81×2.71,"1,006.43",https://capitalwholesalediamonds.com/product/0-32-ct-heart-52/
1783870,HEART,0.31,SI1,E,EX,VG,VG,N,4.08-4.74×2.77,"1,007.09",https://capitalwholesalediamonds.com/product/0-31-ct-heart-37/
1798685,HEART,0.38,VVS2,I,VG,EX,GD,F,4.57-5.02×2.89,"1,008.54",https://capitalwholesalediamonds.com/product/0-38-ct-heart-6/
1783857,HEART,0.3,VS2,F,GD,VG,GD,N,3.98-4.71×2.75,"1,008.81",https://capitalwholesalediamonds.com/product/0-3-ct-heart-216/
1789936,HEART,0.3,SI1,D,VG,EX,VG,N,3.95-4.74×2.62,"1,008.81",https://capitalwholesalediamonds.com/product/0-3-ct-heart-525/
1800001,HEART,0.3,VS1,E,VG,EX,GD,M,4.26-4.49×2.70,"1,008.85",https://capitalwholesalediamonds.com/product/0-3-ct-heart-66/
1800022,HEART,0.3,VS2,D,VG,EX,VG,ST,4.14-4.55×2.75,"1,008.85",https://capitalwholesalediamonds.com/product/0-3-ct-heart-485/
1779840,HEART,0.3,VS2,G,VG,VG,GD,N,4.09-4.60×2.58,"1,009.27",https://capitalwholesalediamonds.com/product/0-3-ct-heart-290/
1800726,HEART,0.3,VVS1,H,VG,VG,GD,F,4.34-4.61×2.63,"1,009.30",https://capitalwholesalediamonds.com/product/0-3-ct-heart-337/
1778570,HEART,0.31,SI1,F,EX,EX,EX,N,4.05-4.71×2.77,"1,012.82",https://capitalwholesalediamonds.com/product/0-31-ct-heart-80/
1793197,HEART,0.3,VS2,E,VG,EX,GD,N,3.98-4.74×2.73,"1,013.32",https://capitalwholesalediamonds.com/product/0-3-ct-heart-83/
1750281,HEART,0.4,SI1,E,EX,EX,GD,N,4.58-5.08×2.89,"1,013.34",https://capitalwholesalediamonds.com/product/0-4-ct-heart-45/
1767971,HEART,0.3,SI1,D,EX,EX,VG,N,4.17-4.53×2.68,"1,013.39",https://capitalwholesalediamonds.com/product/0-3-ct-heart-521/
1771346,HEART,0.3,VS2,E,VG,VG,GD,N,4.09-4.63×2.65,"1,013.86",https://capitalwholesalediamonds.com/product/0-3-ct-heart-89/
1800033,HEART,0.3,VS2,G,VG,EX,GD,N,3.89-4.59×2.68,"1,014.37",https://capitalwholesalediamonds.com/product/0-3-ct-heart-296/
1797320,HEART,0.3,VS1,G,GD,VG,GD,N,4.23-4.47×2.42,"1,014.42",https://capitalwholesalediamonds.com/product/0-3-ct-heart-282/
1800038,HEART,0.3,SI1,D,EX,VG,GD,N,4.16-4.68×2.72,"1,014.42",https://capitalwholesalediamonds.com/product/0-3-ct-heart-512/
1781401,HEART,0.36,SI1,G,EX,EX,VG,N,4.41-4.92×2.83,"1,015.83",https://capitalwholesalediamonds.com/product/0-36-ct-heart-4/